beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-0.1612969 1.0486 1.902741 0.05095324 -3.398166 14.46949 
0.1992767 0.9001533 1.904361 0.04185138 -9.190373 9.823367 
0.05463109 0.9484733 1.926211 0.03707779 -2.478748 11.66429 
0.008647855 0.9812813 1.94656 0.03158989 -6.037117 7.84887 
-0.01727668 0.997949 1.893858 0.05337861 6.394912 -7.451134 
0.0145235 0.9878752 1.929327 0.03966959 -0.3160308 -6.87557 
-0.1078591 1.030451 1.909107 0.04627898 -19.81394 -6.543796 
0.09860385 0.9654907 1.899123 0.05267329 -24.71666 -6.903678 
0.08225319 0.937305 1.889728 0.0570392 -9.721244 -8.097861 
0.09956146 0.9294227 1.87347 0.06330654 7.387536 3.120917 
-0.2017365 1.069719 1.905985 0.04513555 1.171275 -17.48503 
-0.0007786276 1.002571 1.879636 0.05771067 -8.583729 20.35738 
0.03343082 0.9659178 1.942233 0.03229518 9.603597 -2.810057 
-0.002152799 0.9806391 1.949244 0.03246167 11.3727 -4.788639 
0.09088692 0.9512867 1.976577 0.01687093 -8.752287 -7.727055 
0.040047 0.9742743 1.948103 0.02836826 14.57246 -13.93165 
0.1489294 0.9342176 1.946062 0.03246976 9.639926 0.5980767 
-0.03509601 1.000877 1.958632 0.02864396 15.31126 8.404352 
0.06883466 0.9565607 1.975325 0.01271624 0.7784621 2.834973 
0.2217291 0.9054374 1.906001 0.0489902 19.25348 -2.1549 
0.07663548 0.9607862 1.891634 0.06827118 13.97751 -26.17737 
0.2220658 0.8916589 1.968372 0.02062781 -8.647048 -9.940876 
0.04671218 0.9830103 1.901259 0.04779501 -9.992477 0.9314799 
-0.2263524 1.062343 1.923534 0.04155086 -6.797255 -9.41658 
0.09174525 0.9452988 1.932628 0.03550817 -4.585848 2.655933 
-0.07154951 1.000171 1.889868 0.05051243 7.061746 15.4815 
-0.02936518 0.9947811 1.892852 0.05152776 5.115175 2.816132 
-0.1208535 1.043617 1.956754 0.02505959 4.542935 -26.15761 
-0.1032481 1.016997 1.931275 0.03851989 -3.817986 -0.7854536 
-0.0893105 1.032987 1.924546 0.03623852 18.24714 7.208452 
0.151636 0.908422 1.987243 0.007893721 0.9047666 7.009352 
0.0796614 0.9419084 1.929448 0.03426056 -0.8416499 -11.50164 
0.02452121 0.9568721 1.891153 0.05271212 12.54173 -3.823768 
0.09748917 0.9429507 1.977534 0.01469195 -12.47638 2.843457 
0.05915155 0.9703227 1.927671 0.0414932 1.673314 4.363935 
0.06003435 0.9522664 1.932045 0.0401073 -7.99269 3.906497 
-0.03449007 1.006236 1.940314 0.02743786 6.245466 -10.51156 
-0.04260142 1.013362 1.937657 0.03604354 -3.223945 -6.391971 
0.04766953 0.9775077 1.909881 0.0498456 -14.89316 20.75098 
-0.09533173 1.023207 1.948996 0.02368735 -0.4693507 0.9021579 
0.1052905 0.9296531 1.95414 0.02674108 -11.78377 8.301197 
0.08228899 0.9611603 1.914724 0.04821274 4.144178 4.747605 
0.1015275 0.9552887 1.945287 0.03075535 -4.584988 -9.98803 
-0.0558616 1.000982 1.939869 0.03162191 10.09812 -9.252623 
0.1801257 0.9102111 1.927342 0.03520864 -20.53183 -0.6742554 
-0.04985829 0.9999622 1.906913 0.04467395 2.849567 -3.252883 
0.09175654 0.9380168 1.919537 0.0425061 9.362681 -13.75052 
0.01009575 0.9873458 1.920424 0.03866897 -5.362237 -10.7764 
0.09341308 0.9561385 1.91205 0.04530825 -28.45223 -5.479791 
0.03320979 0.9562646 1.956829 0.02137707 9.098202 0.2006709 
0.2508805 0.8757361 1.913095 0.04419069 1.381592 5.432117 
0.08323373 0.9519957 1.942453 0.03185531 10.52296 -6.400157 
0.07445858 0.9577348 1.919999 0.04207247 3.804331 -8.110113 
0.04465987 0.9655909 1.927611 0.03429227 -0.5985391 -11.01906 
0.02825554 0.9823441 1.855929 0.06935231 -5.319054 -14.18225 
0.05808256 0.9661217 1.947668 0.02657159 11.69355 -4.536792 
0.1243164 0.9350621 1.977836 0.01438882 -7.220485 17.80673 
-0.09258095 1.03064 1.923677 0.03919446 6.02391 -20.34678 
-0.1514704 1.04598 1.913555 0.04087119 -3.025068 -9.790638 
-0.05060617 1.010461 1.971358 0.01881216 7.950437 21.17053 
-0.220394 1.07563 1.930367 0.03562702 1.549091 -16.76869 
-0.08726536 1.024076 1.931359 0.04214538 29.50523 -1.716292 
-0.07346912 1.005212 1.95657 0.02905748 -13.87769 11.75405 
0.1390474 0.923823 1.954302 0.03118774 -19.69924 1.002527 
0.07917818 0.957741 1.897067 0.05121197 -5.379982 22.9546 
0.08605992 0.9386024 1.908647 0.04923205 -7.334293 13.1186 
-0.04979419 1.000936 1.934857 0.03700567 -2.740219 6.216401 
0.1621829 0.9215866 1.896316 0.05543799 5.472319 -12.15221 
0.04497033 0.968354 1.9462 0.02305843 -8.899059 -11.09372 
0.03866018 0.9771072 1.916272 0.04500304 -2.305428 4.747632 
-0.0551791 1.016706 1.914306 0.03957966 -1.963879 -23.46798 
0.04020648 0.9691543 1.903996 0.05010404 1.54236 2.676482 
-0.03857187 1.015019 1.948936 0.0329565 -7.52387 -16.96654 
0.1567698 0.9237392 1.950821 0.02914991 6.579239 23.15916 
-0.1243272 1.034095 1.912096 0.04284475 5.49167 -0.05354372 
-0.1513 1.036005 1.921939 0.03750151 -10.87629 5.04322 
0.06454749 0.9520238 1.938163 0.03357682 1.811588 7.981419 
0.1110013 0.938477 1.945431 0.02300477 -9.990637 -0.6669345 
-0.009927178 0.9963778 1.948414 0.03156739 1.820372 -7.251861 
-0.09675324 1.032258 1.883328 0.05380594 5.905078 5.725963 
-0.05664745 0.9981761 1.908823 0.04457244 1.943389 -8.121319 
-0.06689707 1.006817 1.965469 0.02425036 -9.604163 6.790504 
-0.1056969 1.032526 1.919723 0.04410083 -0.7742963 9.491633 
0.05731423 0.9659084 1.965496 0.02420356 -8.882719 -6.463606 
-0.2641116 1.082228 1.969208 0.01918542 -15.86571 -10.56509 
-0.04374944 0.9981298 1.906111 0.04639957 16.61301 3.339665 
-0.02114601 0.9912812 1.924567 0.04086202 -8.631812 -0.7784618 
-0.0586907 1.006426 1.867411 0.06412152 -5.734585 -15.63147 
-0.06637275 1.001257 1.939543 0.03187229 -11.2782 4.409909 
0.09679536 0.9468354 1.939104 0.03042837 -12.91361 11.30169 
-0.1693157 1.051834 1.868775 0.06656759 9.05141 -9.897179 
-0.07124157 1.023513 1.91389 0.05067832 -4.074774 3.984504 
0.0574722 0.958265 1.928024 0.03377525 -6.652108 14.13311 
-0.008893197 0.9904758 1.9455 0.03012258 -5.06265 -0.06145871 
-0.2557405 1.095344 1.930052 0.03815461 -8.17007 -3.818681 
-0.01748018 0.9979577 1.894658 0.05138479 1.441051 3.194753 
0.01338152 0.9696395 1.891623 0.04941117 -10.28898 -22.57408 
0.03834555 0.9804609 1.913208 0.04219927 15.13964 13.93861 
0.1089011 0.9425303 1.934713 0.02978011 20.5111 -10.34317 
0.112279 0.9181426 1.939393 0.03327681 3.503337 -10.03837 
0.01832284 0.9631669 1.944259 0.02894173 9.475048 5.924202 
0.06327587 0.9596639 1.902482 0.05115723 18.77491 -4.65593 
0.02366041 0.9808315 1.904852 0.05207285 -7.142813 2.20252 
0.1016168 0.9329451 1.844696 0.07592376 7.979229 -1.180849 
-0.03865428 1.003001 1.926694 0.03466333 -0.8149046 -10.8402 
0.1606245 0.9347187 1.94029 0.03742685 13.45297 -4.334358 
-0.01787734 0.9943946 1.916323 0.0401985 14.87924 -2.430051 
-0.07568137 1.004704 1.915404 0.04604133 -0.1012403 19.07054 
0.06438166 0.9678258 1.982493 0.01596124 29.07772 -2.266118 
-0.06159514 1.019631 1.919635 0.04336352 1.269015 6.121182 
-0.003781191 1.007 1.918504 0.04504236 -18.45179 10.75659 
-0.0603117 1.015226 1.877342 0.06092171 -0.05499286 -18.02367 
0.1519534 0.9194725 1.886973 0.05376569 8.48213 -2.227149 
-0.06198096 1.017764 1.984646 0.01265373 2.097324 -7.064388 
-0.01045442 0.9819049 1.956787 0.02862699 -7.595274 -1.492048 
0.03364079 0.9708166 1.932142 0.03571595 -11.53343 -13.71519 
-0.1539075 1.061219 1.876681 0.06463858 -11.38872 2.052608 
-0.0263719 0.9982529 1.909109 0.04494328 19.99714 -10.38301 
-0.06836206 1.012999 1.864172 0.06917012 0.451627 -23.50971 
0.06757506 0.951869 1.917317 0.05164302 0.3804077 13.59232 
-0.0447268 1.011075 1.874547 0.06140937 -6.781486 -18.5004 
-0.02811593 1.008535 1.878503 0.05668495 8.827659 7.237829 
0.06545188 0.9579049 1.936716 0.03581207 22.62772 2.417309 
-0.1004906 1.027527 1.937941 0.03275689 -23.01056 0.8013613 
-0.01429023 0.9952721 1.922931 0.03676868 3.685642 -8.025151 
0.09989569 0.956943 1.942307 0.03016748 -1.115686 -6.474499 
0.08254989 0.9470332 1.949201 0.02228734 -12.59736 9.231999 
0.1808819 0.8776588 1.897584 0.05203 2.035991 12.76431 
0.005469821 0.9857689 1.939112 0.0365449 -9.419975 -3.480286 
0.1541132 0.9094966 1.921995 0.04690457 3.717987 17.59907 
-0.1169845 1.036282 1.895264 0.05338352 18.28461 -16.6056 
0.09233346 0.9372916 1.924415 0.03461162 -18.41005 1.733493 
-0.004729984 0.9949871 1.898373 0.04861208 -5.227541 0.535382 
0.06192356 0.9532975 1.923718 0.04030939 17.85756 11.9964 
-0.07295457 1.006704 1.903535 0.04873273 8.883683 -10.16901 
0.1537135 0.8973789 1.916729 0.04708073 4.618714 -1.841794 
-0.1303235 1.02392 1.875843 0.06135678 8.82135 5.630487 
0.03091321 0.9817611 1.889499 0.05594277 4.148519 11.05267 
-0.01809677 0.9992008 1.902507 0.04708322 11.41309 10.5455 
0.1456954 0.9173497 1.964404 0.01713243 13.64463 -5.207096 
0.2752438 0.8928401 1.957434 0.02156158 4.173105 -10.59106 
0.005215049 0.9524724 1.918199 0.04271776 -9.654861 1.638561 
-0.08501561 1.000277 1.861065 0.06764546 -20.79999 4.682765 
-0.03603367 1.00508 1.881086 0.05361447 4.887555 5.219573 
-0.1013936 1.039265 1.879819 0.06086357 1.22438 -1.2124 
-0.0231943 1.02448 1.905108 0.05523459 -24.86258 -7.175989 
-0.2814452 1.083183 1.877646 0.06049438 -4.192043 -4.877064 
-0.03498804 0.9937376 1.899938 0.04772248 4.251824 -5.466218 
0.007120796 0.9901172 1.905299 0.04738208 -15.34683 -1.357108 
-0.07623135 0.9892125 1.949091 0.03226793 -4.858665 2.454743 
0.1132897 0.9364079 1.892717 0.04611884 12.32299 1.808324 
-0.09280224 1.016044 1.914639 0.04409651 5.040333 -1.133357 
-0.2612472 1.097006 1.905964 0.04743747 -6.022954 -11.77049 
0.1276132 0.9287809 1.977672 0.01487012 -2.782062 12.33855 
0.1376232 0.9193865 1.927744 0.03744209 -5.841264 12.18863 
0.01389259 0.975258 1.898195 0.0486538 13.82248 -0.4550676 
-0.02785633 1.004408 1.913166 0.04913821 2.177591 1.521681 
-0.016679 1.005463 1.94395 0.03336824 3.206254 2.95504 
0.1172631 0.9451813 1.868435 0.06310958 -2.758406 2.451883 
0.1263161 0.9456407 1.886253 0.05901437 -6.083765 -14.68825 
0.04961944 0.9792031 1.964986 0.01776466 -23.14055 -11.46779 
0.01230317 0.9792477 1.930771 0.03923025 -0.6677705 1.954448 
