beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
1.934619 0.0366263 0.1921337 0.9016178 -8.524244 4.082558 
1.938346 0.03298572 -0.1230771 1.048009 -7.884012 -4.051421 
1.910688 0.05433566 0.04896852 0.9784339 19.83342 -6.678409 
1.891358 0.054084 -0.008143036 0.9828548 -3.358449 -3.136993 
1.906177 0.04654797 0.09441536 0.9420681 -7.821048 -0.3231316 
1.953098 0.02331778 0.1280925 0.9238207 -14.29753 -13.85068 
1.926001 0.03749655 -0.2553661 1.078036 12.19046 -13.03011 
1.919478 0.04318719 -0.1611387 1.058539 -0.3456341 -1.785662 
1.917726 0.04720475 0.1268245 0.9393727 8.991132 11.77279 
1.901738 0.05341762 0.2360343 0.8895725 -0.8069203 -13.39187 
1.943321 0.03454426 0.06118712 0.9613329 -7.850892 -4.400435 
1.963004 0.02637995 -0.02591378 1.007944 -4.391569 -14.32923 
1.952702 0.02306868 0.03401263 0.9791524 -3.300408 -4.963955 
1.897913 0.05229543 -0.09358381 1.020856 -10.61509 7.564312 
1.917633 0.04449993 0.125459 0.9338174 -13.22099 -1.060177 
1.928453 0.04232841 -0.02143075 0.9977707 -11.05471 12.38409 
1.93397 0.03780775 0.05263305 0.9692583 -15.55077 6.658939 
1.929877 0.03721909 -0.1322369 1.038877 6.946388 0.3277951 
1.958497 0.02316972 -0.2521662 1.088699 -8.661885 14.70516 
1.895053 0.05441817 0.2329271 0.8854824 6.26679 -4.468234 
1.991709 0.007696776 -0.06285559 1.001425 -5.640035 -7.978815 
1.910328 0.04255928 0.03807519 0.9717756 -4.065976 6.641288 
1.910681 0.04729328 -0.04044454 0.9946753 -6.164454 -13.87072 
1.89737 0.05138259 0.03686354 0.9685678 -0.2686233 15.70583 
1.92102 0.04267553 0.1541604 0.923639 9.095831 3.60722 
1.89686 0.05319999 -0.02467789 0.9894231 -1.821418 1.84788 
1.913334 0.04104362 0.06042502 0.9514945 -6.713144 -12.97338 
1.92248 0.0437705 -0.1207459 1.051046 -15.80985 17.38792 
1.91917 0.04157979 -0.005643093 0.9732451 4.453481 6.587213 
1.90821 0.04758612 -0.1074357 1.030963 13.95359 2.134745 
1.910475 0.04313865 0.07739728 0.9588652 5.811917 8.897096 
1.957365 0.02259508 -0.1783873 1.05955 -8.032614 8.573382 
1.920771 0.045883 -0.04078336 1.00803 5.089481 -14.98178 
1.950102 0.02630682 -0.01160147 0.9875412 -6.559455 9.746039 
1.89299 0.05139998 0.1558736 0.917755 -3.171426 9.604964 
1.966329 0.02241191 -0.007470419 0.9800943 18.01494 -3.285439 
1.946289 0.02953541 -0.0243183 0.9995949 6.516694 -8.144958 
1.938698 0.03556713 -0.009652257 0.9960879 5.129615 0.5892513 
1.91624 0.03920215 0.1644123 0.913447 8.501625 -7.693862 
1.866084 0.0660422 -0.1221088 1.038107 23.81894 -12.53964 
1.908357 0.04676681 0.05600903 0.9662007 -18.8709 2.693961 
1.947777 0.02743884 0.08013639 0.9621145 5.106477 -8.720668 
1.859606 0.06960022 0.107191 0.9319187 2.077009 8.858315 
1.905404 0.04728528 -0.03481712 1.013436 -0.1466625 -2.965631 
1.987237 0.007822214 -0.04216671 1.013012 6.044198 7.763328 
1.91372 0.04280066 -0.01759899 0.9998981 3.546473 -3.569898 
1.930832 0.03816611 -0.01368176 0.9838917 -22.6383 -4.409438 
1.897431 0.05365629 0.06376069 0.9440431 -5.305298 11.22535 
1.897509 0.05340296 -0.0523881 1.018428 4.968555 6.138035 
1.974994 0.01997568 -0.1207648 1.027809 5.489857 -7.282114 
1.952764 0.03331535 0.07924211 0.9574455 -4.005274 7.988872 
1.955135 0.0217478 -0.1957066 1.069445 14.65455 1.88478 
1.94308 0.02992644 -0.05442861 1.000558 -1.783158 -17.13932 
1.945211 0.02798135 -0.05088437 1.006139 7.336098 0.512501 
1.97887 0.01549616 0.03293819 0.9789022 4.32587 -14.65973 
1.909777 0.04437764 0.1573202 0.9199216 6.568114 2.345103 
1.920118 0.04395724 0.006550895 0.9860446 -5.84258 1.075228 
1.907508 0.04494182 0.04634851 0.9619272 -6.594297 0.1493137 
1.894865 0.057357 -0.008528682 0.994666 17.96891 13.49631 
1.90416 0.05086079 -0.03769308 1.005245 -18.39348 -3.881987 
1.938847 0.03651291 -0.02337977 0.9954906 13.43145 -4.567711 
1.933605 0.035632 -0.0531279 0.9999826 8.715807 -9.569215 
1.928162 0.03579687 0.08599704 0.9542557 -6.962591 4.726462 
1.844679 0.07033549 0.09025581 0.9517032 0.134291 -3.878876 
1.938839 0.03548428 -0.1890612 1.079621 -8.558999 9.139363 
1.949228 0.0362643 0.03431643 0.9688799 6.593615 2.686645 
1.936702 0.03610576 0.0136973 0.9917848 2.848134 5.082491 
1.954051 0.02438427 -0.1427393 1.05233 -1.275718 7.065753 
1.90704 0.04591131 0.3469489 0.8276596 4.944772 0.821005 
1.893234 0.05390578 -0.06415891 1.008206 0.1396873 8.566275 
1.912716 0.04741152 -0.1017094 1.016905 -10.56729 11.94201 
1.936274 0.04099754 -0.002831484 0.9754327 0.01840614 7.982934 
1.930808 0.03217586 0.09368733 0.9439086 0.3433935 -6.049577 
1.91229 0.04480131 0.03955565 0.9751761 10.15782 6.341317 
1.92535 0.04087815 0.04404216 0.9495829 2.412273 -4.31437 
1.87298 0.06060424 0.1803529 0.9183758 1.940373 10.60765 
1.937717 0.03800398 0.05491117 0.9599939 8.088795 18.60885 
