beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-3.570449 6.362265 0.08043326 0.9499374 1.916306 0.04131469 
8.196539 12.96057 -0.05765395 1.002436 1.957976 0.02130697 
20.38906 9.821641 0.1193231 0.9069245 1.948438 0.02707648 
-15.16047 -14.73139 -0.08341923 1.033129 1.940516 0.03031665 
1.728923 -4.06041 0.2203152 0.8781365 1.985156 0.01573796 
0.2021141 2.130826 -0.1067244 1.027115 1.864959 0.06666873 
-23.73163 6.109001 0.1732984 0.9077617 1.927068 0.03705785 
10.77935 5.780086 0.001121672 0.9544205 1.909894 0.04991509 
14.34139 -0.7792325 0.3672767 0.8336344 1.929216 0.03230315 
-6.337094 3.230049 0.162118 0.922193 1.897014 0.05323196 
-2.12143 4.268682 0.08321324 0.9581033 1.936083 0.03409137 
1.383989 -11.23687 0.07847786 0.9612835 1.890847 0.05079814 
8.543468 -6.9784 0.144935 0.9338087 1.928062 0.03724294 
10.68963 22.1635 -0.03296781 0.9950767 1.898234 0.04966241 
-4.340879 -5.987867 0.01435499 0.9624063 1.930806 0.04017734 
-5.586025 -6.255386 -0.03358327 1.013572 1.889856 0.05251467 
-8.442961 -9.13552 0.07139375 0.9602982 1.964728 0.01940912 
17.01746 7.122193 -0.04895436 1.015877 1.924565 0.03747726 
-1.359624 15.76082 0.1405351 0.9238082 1.935229 0.03664976 
-7.144396 8.64374 0.07970471 0.9621591 1.955069 0.01900148 
-8.201784 4.527543 -0.04991141 0.996354 1.828274 0.08514004 
20.64786 -0.2367364 -0.2892171 1.118498 1.900282 0.05168351 
-0.7507407 -0.4514702 0.03923702 0.9778781 1.939456 0.02470429 
14.3361 -5.207936 -0.05302532 1.02162 1.918853 0.04473377 
10.60255 -10.1054 -0.04136385 0.9952901 1.920174 0.04059428 
6.29989 19.7527 -0.001649721 0.9762371 1.898015 0.05114101 
10.89696 -5.945971 0.008861881 0.9818101 1.934482 0.03675033 
-7.28917 3.162192 -0.06624225 1.012649 1.946945 0.03396061 
-2.631328 3.86822 0.1540412 0.9042407 1.940431 0.03537532 
-1.912925 -4.317982 0.1296037 0.9314789 1.906627 0.04962795 
-11.63206 6.84126 0.05273647 0.982838 1.965319 0.02281632 
-4.494184 -8.462796 -0.0158811 0.9815498 1.884521 0.0622091 
18.19032 -6.184386 0.04401497 0.9673023 1.912001 0.04534935 
-8.041321 -14.06224 0.02897907 0.9884191 1.912167 0.04206597 
-12.55346 9.594416 0.05810586 0.9680447 1.888554 0.05295683 
-4.914303 -13.77061 0.1259481 0.9347778 1.931513 0.03974345 
-16.42708 -10.3273 0.04908846 0.9566445 1.926848 0.03859229 
-8.322438 -0.7574033 -0.04003914 0.9749124 1.939494 0.0306936 
-26.14844 4.45919 0.08421262 0.9388739 1.916182 0.03918666 
9.440159 2.37541 0.08745886 0.9495935 1.933979 0.03383536 
-12.94811 -0.6254286 -0.1020218 1.043091 1.912436 0.04427507 
1.322493 2.463033 -0.1278661 1.037987 1.896671 0.04910363 
-0.171621 -13.62255 -0.03202224 1.007523 1.936413 0.0329752 
21.93122 -7.700023 0.01365842 0.9876672 1.922712 0.04174853 
-5.730994 -1.048968 0.02688416 0.9880476 1.950056 0.02791401 
5.230838 6.543173 0.01407563 0.9727102 1.96284 0.02078325 
11.48736 1.904103 0.06602176 0.9388838 1.926265 0.04028455 
5.067842 10.93666 -0.03470986 1.001629 1.922514 0.04344755 
13.26234 2.561796 0.1613254 0.9222425 1.903797 0.04831955 
0.09529525 -14.31631 -0.1724496 1.074258 1.95593 0.02649935 
