beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
-0.04398038 0.9874957 1.926237 0.03615016 7.77416 -3.259665 
-0.02749363 1.027118 1.910988 0.04634939 -7.525212 15.50552 
-0.03105082 1.010685 1.912859 0.04603058 2.507476 14.24335 
-0.008989214 1.002013 1.913455 0.04686525 -3.802963 -12.07841 
-0.0007515755 0.9975929 1.871097 0.06149591 4.218107 -18.12834 
0.11393 0.9340698 1.897532 0.05296441 -3.289042 3.14578 
-0.02235252 0.9771448 1.925777 0.03830064 -10.69289 6.967265 
0.02907115 0.9810765 1.943486 0.03315619 -8.763308 16.25155 
-0.0697882 1.021929 1.949857 0.02929318 18.99036 18.2888 
0.03857752 0.9812388 1.976945 0.01915186 7.007551 1.591802 
0.0992198 0.9553205 1.924564 0.04057907 8.362806 9.015856 
0.1573288 0.9238616 1.891229 0.05267406 -4.645834 2.655329 
-0.06877847 1.002562 1.919247 0.04476136 19.70083 13.60797 
0.05651626 0.9513013 1.927818 0.03388392 8.895667 -14.92272 
0.08390994 0.9489055 1.936963 0.03585002 -2.82875 4.526157 
0.1194548 0.9430684 1.867447 0.06116002 12.47806 -4.691649 
0.1405194 0.9359258 1.930318 0.03816388 -20.7202 -7.406657 
0.06397998 0.9250168 1.945399 0.02945539 -6.195902 -14.30119 
0.1632084 0.9078086 1.937125 0.02936342 -3.585902 3.186157 
-0.0004365836 0.9780922 1.911743 0.0494665 -11.73614 14.43341 
-0.1759646 1.043383 1.925963 0.03432859 -3.227728 9.004839 
-0.1546999 1.061339 1.891191 0.0510828 0.0700271 -0.5043702 
0.129247 0.9261025 1.965878 0.01818572 -16.60915 -2.84795 
0.04364344 0.9418444 1.914109 0.04617149 1.446214 -1.72924 
-0.1623837 1.068903 1.976106 0.01700416 -7.897288 -3.481791 
0.09270206 0.9561592 1.950484 0.02571079 0.596242 4.958782 
0.1009134 0.9471734 1.900649 0.05350202 -14.8539 16.0253 
-0.02300514 1.001747 1.924459 0.04145906 -1.94672 0.3550944 
-0.07013686 1.023682 1.908642 0.05453953 -2.529506 3.559683 
-0.0636786 1.02665 1.922798 0.03626244 -1.345654 -1.506184 
0.08580568 0.9556489 1.881607 0.05443456 -3.511231 -12.44975 
-0.1929552 1.065352 1.911313 0.04823457 12.61225 -20.97201 
0.05650235 0.9465793 1.964982 0.01909555 -2.461551 18.22803 
-0.08080499 0.9961023 1.904278 0.04966357 -22.53992 9.109602 
0.03188043 0.971975 1.857253 0.0674058 -11.919 3.075098 
-0.01870884 1.001989 1.899212 0.04980761 -21.86134 1.406724 
-0.1934958 1.089635 1.880421 0.05969793 7.436998 7.20972 
0.04455793 0.9796821 1.93758 0.03383819 -9.129848 -1.591599 
-0.04485121 1.00226 1.943854 0.02907476 -8.021868 11.43057 
0.002051506 0.9865433 1.949557 0.02695791 11.29064 5.76498 
0.007743868 1.002247 1.909315 0.04564636 8.606528 -5.671001 
-0.08308103 1.010318 1.879924 0.05768552 -11.56051 3.784626 
0.0806518 0.9532847 1.914713 0.04008602 -2.260248 5.416641 
0.07558345 0.9353527 1.904841 0.04571236 -20.10644 -2.805188 
0.2182188 0.8857118 1.937719 0.03272608 10.34345 -1.503943 
0.03598739 0.9760617 1.920207 0.04525156 -8.65615 3.975121 
0.06502501 0.9612908 1.868117 0.06724642 17.92909 7.826131 
0.05847401 0.9709942 1.954399 0.01965432 -2.974793 -18.195 
0.007575164 0.9749761 1.895816 0.05160117 -7.139218 1.688923 
0.09028733 0.9547294 1.900686 0.05237173 16.28179 9.805783 
-0.03736912 0.9966519 1.907361 0.05134945 6.180179 -5.945876 
-0.1852859 1.062309 1.910044 0.04725703 -8.819954 -7.644485 
-0.09055483 1.018914 1.926062 0.03847538 -14.87966 12.32944 
0.1181893 0.9496708 1.892133 0.0559706 -4.614472 12.1843 
-0.1307982 1.043992 1.883426 0.04932738 -12.76964 -7.583381 
