beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
1.869785 0.06211863 0.0487349 0.9491752 3.570208 17.38674 
1.871994 0.06391994 -0.144457 1.053917 6.431185 9.91644 
1.87532 0.05774987 0.06745629 0.9405975 13.6757 0.6949255 
1.932153 0.0384666 0.1042316 0.9496187 -6.60369 16.33002 
1.895219 0.05027968 0.000780639 0.9869644 -3.855087 -12.58428 
1.953808 0.02570681 -0.06666599 1.007844 27.21503 8.775533 
1.911361 0.04169178 -0.05753811 1.01757 -8.02832 2.288412 
1.895513 0.05137992 0.1081908 0.9487041 -9.238351 -0.708258 
1.963047 0.02751067 -0.001372429 0.9888771 8.990942 7.78263 
1.875813 0.05932851 -0.2581465 1.07651 8.623739 11.51321 
1.948215 0.03202907 0.1019264 0.9297005 1.427429 0.8142084 
1.945519 0.02977053 -0.04815644 1.006901 4.015534 2.11785 
1.946605 0.03020878 -0.01982253 0.98593 10.56593 6.393973 
1.898962 0.04878582 0.05230504 0.9607533 3.019374 -10.38761 
1.889203 0.06184818 0.02146943 0.9660029 -15.95046 0.6693713 
1.858696 0.06820965 0.016469 0.985753 -2.298311 6.453741 
1.908654 0.04815205 0.09811035 0.9411452 12.33914 2.428875 
1.905467 0.04689707 0.03514184 0.9750395 5.891144 15.97175 
1.936299 0.04018145 0.01794333 0.9871783 -5.267077 14.18237 
1.889077 0.05444758 0.0345693 0.9702207 4.802663 -2.672072 
1.895686 0.04852982 -0.06057189 1.01648 -6.361899 -13.77948 
1.932079 0.03618368 -0.04491596 1.018026 8.181506 26.91038 
1.874562 0.06541799 -0.005982428 0.9853672 24.7514 7.657473 
1.933162 0.0303039 0.04395803 0.9714837 -8.104634 3.79729 
1.90339 0.04812845 0.06535014 0.9580788 7.893153 -19.96008 
1.906696 0.04713208 0.009703574 0.9791083 10.90724 2.965769 
1.921946 0.03908737 0.08125863 0.9459077 -6.660883 7.624512 
1.925127 0.04057793 -0.1284832 1.041362 10.21731 -0.7142513 
1.910523 0.04703961 -0.004463551 0.993474 2.075227 4.072212 
2.006882 0.004016981 0.04702334 0.9623203 -20.24282 12.10723 
1.896782 0.0532096 -0.1137489 1.038552 -17.4711 -2.349079 
2.00681 0.00696269 -0.04951994 1.009214 -3.14747 -6.3388 
1.957429 0.02672864 -0.06660967 1.008397 5.256867 10.85395 
1.897179 0.05288301 -0.05205777 0.9981793 -5.60418 -7.455451 
1.922086 0.03883267 -0.02191205 0.9989509 -3.347284 8.805876 
1.92377 0.03998558 -0.06785278 1.00558 -4.320356 5.751269 
1.973462 0.01639532 0.06006319 0.9630944 6.216803 -6.304298 
1.972041 0.01778639 0.01332767 0.9834433 16.91492 -4.567254 
1.887277 0.05131102 -0.06437603 1.013533 -0.2597016 -25.60884 
1.952735 0.02923365 0.1569915 0.9312435 -4.982372 7.149621 
1.957363 0.02396683 0.08571147 0.951776 3.710435 -1.263965 
1.915109 0.04620632 -0.1689511 1.060811 5.33062 -5.945574 
1.949025 0.02541661 0.09411248 0.9492921 -15.43888 11.23986 
1.917747 0.03945957 0.1378594 0.9240662 1.191923 2.532367 
1.941804 0.03517181 -0.02826161 1.015514 12.02928 9.554685 
1.941906 0.03110294 -0.006622529 0.9836432 -0.1580402 1.532051 
1.927373 0.03780451 -0.1956891 1.054128 0.3108202 1.296456 
1.90506 0.04622605 -0.1194584 1.024111 -2.100627 -13.37418 
1.92395 0.03672454 0.03263466 0.9791555 -12.07714 3.668998 
1.891999 0.0563417 0.07872211 0.9484452 0.5734802 -2.410402 
1.937851 0.03622829 0.06428458 0.9774426 -2.736831 -18.8154 
1.873365 0.06385565 -0.06664952 1.001909 -2.141296 -0.3299542 
